model,task,dataset,language,metric,value
angle$mixed-bread,Classification,MassiveScenarioClassification,he,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,he,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,hi,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,hi,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,hu,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,hu,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,hy,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,hy,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,id,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,id,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,is,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,is,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,it,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,it,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,ja,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,ja,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,jv,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,jv,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,ka,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,ka,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,km,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,km,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,kn,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,kn,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,ko,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,ko,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,lv,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,lv,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,ml,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,ml,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,mn,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,mn,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,ms,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,ms,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,my,accuracy,
angle$mixed-bread,Classification,MassiveScenarioClassification,my,accuracy,
